,sheet_name,Player_Name,Opponent,Game#,Result,metric,val
4438,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,TO F/Poss,13.0
4439,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,TO F/Poss,19.333333333333332
4440,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,TO F/Poss,19.625
4441,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,TO F/Poss,19.5
4442,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,TO F/Poss,18.416666666666668
4443,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,TO F/Poss,19.333333333333332
4444,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,TO F/Poss,18.153846153846153
4445,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,TO F/Poss,19.46153846153846
4446,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,TO F/Poss,16.11111111111111
4447,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,TO F/Poss,15.35
4448,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,TO F/Poss,15.285714285714286
4449,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,TO F/Poss,16.047619047619047
4450,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,TO F/Poss,15.56
4451,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,TO F/Poss,16.0
4452,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,TO F/Poss,16.115384615384617
4453,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,TO F/Poss,16.23076923076923
4454,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,TO F/Poss,6.5
4455,2023-11-10,"#24 Williams, Alex",,,,TO F/Poss,6.5
4456,2023-11-16,"#24 Williams, Alex",,,,TO F/Poss,6.5
4457,2023-11-17,"#24 Williams, Alex",,,,TO F/Poss,6.5
4458,2023-11-19,"#24 Williams, Alex",,,,TO F/Poss,6.5
4459,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,TO F/Poss,19.666666666666668
4460,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,TO F/Poss,15.571428571428571
4461,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,TO F/Poss,18.555555555555557
4462,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,TO F/Poss,20.545454545454547
4463,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,TO F/Poss,20.923076923076923
4464,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,TO F/Poss,21.294117647058822
4465,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,TO F/Poss,23.764705882352942
4466,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,TO F/Poss,25.0
4467,2024-01-03,"#24 Williams, Alex",,,,TO F/Poss,25.0
4468,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,TO F/Poss,26.85
4469,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,TO F/Poss,28.095238095238095
4470,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,TO F/Poss,29.318181818181817
4471,2023-11-06,Team,NGU,1.0,W,TO F/Poss,17.458333333333332
4472,2023-11-10,Team,Belmont,2.0,W,TO F/Poss,22.88888888888889
4473,2023-11-16,Team,(N)Liberty,3.0,L,TO F/Poss,25.58695652173913
4474,2023-11-17,Team,(N)Coastal,4.0,W,TO F/Poss,20.4
4475,2023-11-19,Team,(N)Wyoming,5.0,L,TO F/Poss,19.610526315789475
4476,2023-11-25,Team,@UAB,6.0,L,TO F/Poss,19.89189189189189
4477,2023-11-28,Team,SC State,7.0,W,TO F/Poss,20.03076923076923
4478,2023-12-02,Team,@Princeton,8.0,L,TO F/Poss,21.064285714285713
4479,2023-12-04,Team,@Arkansas,9.0,L,TO F/Poss,21.914473684210527
4480,2023-12-09,Team,Bob Jones,10.0,W,TO F/Poss,20.797752808988765
4481,2023-12-14,Team,@Tulane,11.0,L,TO F/Poss,20.294685990338163
4482,2023-12-19,Team,Presbyterian,12.0,W,TO F/Poss,20.645454545454545
4483,2023-12-30,Team,Anderson,13.0,L,TO F/Poss,21.827433628318584
4484,2024-01-03,Team,@UNCG,14.0,L,TO F/Poss,21.540983606557376
4485,2024-01-06,Team,@Chattanooga,15.0,L,TO F/Poss,20.992537313432837
4486,2024-01-10,Team,Citadel,16.0,W,TO F/Poss,20.996491228070177
4487,2024-01-13,Team,ETSU,17.0,W,TO F/Poss,21.2972972972973
4488,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,Win%,1.0
4489,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,Win%,1.0
4490,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,Win%,0.6666666666666666
4491,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,Win%,0.75
4492,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,Win%,0.6
4493,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,Win%,0.5
4494,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,Win%,0.5714285714285714
4495,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,Win%,0.5
4496,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,Win%,0.4444444444444444
4497,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,Win%,0.5
4498,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,Win%,0.45454545454545453
4499,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,Win%,0.5
4500,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,Win%,0.46153846153846156
4501,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,Win%,0.42857142857142855
4502,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,Win%,0.4
4503,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,Win%,0.4375
4504,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,Win%,0.47058823529411764
4505,2023-11-06,"#1 Pegues, JP",,,,Win%,
4506,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,Win%,1.0
4507,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,Win%,0.5
4508,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,Win%,0.6666666666666666
4509,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,Win%,0.5
4510,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,Win%,0.4
4511,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,Win%,0.5
4512,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,Win%,0.42857142857142855
4513,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,Win%,0.375
4514,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,Win%,0.4444444444444444
4515,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,Win%,0.4
4516,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,Win%,0.45454545454545453
4517,2023-12-30,"#1 Pegues, JP",,,,Win%,0.45454545454545453
4518,2024-01-03,"#1 Pegues, JP",,,,Win%,0.45454545454545453
4519,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,Win%,0.4166666666666667
4520,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,Win%,0.46153846153846156
4521,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,Win%,0.5
4522,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,Win%,1.0
4523,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,Win%,1.0
4524,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,Win%,0.6666666666666666
4525,2023-11-17,"#4 VanderWal, Ben",,,,Win%,0.6666666666666666
4526,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,Win%,0.5
4527,2023-11-25,"#4 VanderWal, Ben",,,,Win%,0.5
4528,2023-11-28,"#4 VanderWal, Ben",,,,Win%,0.5
4529,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,Win%,0.4
4530,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,Win%,0.3333333333333333
4531,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,Win%,0.42857142857142855
4532,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,Win%,0.375
4533,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,Win%,0.4444444444444444
4534,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,Win%,0.4
4535,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,Win%,0.36363636363636365
4536,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,Win%,0.3333333333333333
4537,2024-01-10,"#4 VanderWal, Ben",Citadel,16.0,W,Win%,0.38461538461538464
4538,2024-01-13,"#4 VanderWal, Ben",ETSU,17.0,W,Win%,0.42857142857142855
4539,2023-11-06,"#5 Foster, Marcus",NGU,1.0,W,Win%,1.0
4540,2023-11-10,"#5 Foster, Marcus",Belmont,2.0,W,Win%,1.0
4541,2023-11-16,"#5 Foster, Marcus",(N)Liberty,3.0,L,Win%,0.6666666666666666
4542,2023-11-17,"#5 Foster, Marcus",(N)Coastal,4.0,W,Win%,0.75
4543,2023-11-19,"#5 Foster, Marcus",(N)Wyoming,5.0,L,Win%,0.6
4544,2023-11-25,"#5 Foster, Marcus",@UAB,6.0,L,Win%,0.5
4545,2023-11-28,"#5 Foster, Marcus",SC State,7.0,W,Win%,0.5714285714285714
4546,2023-12-02,"#5 Foster, Marcus",@Princeton,8.0,L,Win%,0.5
4547,2023-12-04,"#5 Foster, Marcus",,,,Win%,0.5
4548,2023-12-09,"#5 Foster, Marcus",,,,Win%,0.5
4549,2023-12-14,"#5 Foster, Marcus",,,,Win%,0.5
4550,2023-12-19,"#5 Foster, Marcus",,,,Win%,0.5
4551,2023-12-30,"#5 Foster, Marcus",,,,Win%,0.5
4552,2024-01-03,"#5 Foster, Marcus",,,,Win%,0.5
4553,2024-01-06,"#5 Foster, Marcus",,,,Win%,0.5
4554,2024-01-10,"#5 Foster, Marcus",,,,Win%,0.5
4555,2024-01-13,"#5 Foster, Marcus",,,,Win%,0.5
4556,2023-11-06,"#11 Whitt, Carter",NGU,1.0,W,Win%,1.0
4557,2023-11-10,"#11 Whitt, Carter",Belmont,2.0,W,Win%,1.0
4558,2023-11-16,"#11 Whitt, Carter",(N)Liberty,3.0,L,Win%,0.6666666666666666
4559,2023-11-17,"#11 Whitt, Carter",(N)Coastal,4.0,W,Win%,0.75
4560,2023-11-19,"#11 Whitt, Carter",(N)Wyoming,5.0,L,Win%,0.6
4561,2023-11-25,"#11 Whitt, Carter",@UAB,6.0,L,Win%,0.5
4562,2023-11-28,"#11 Whitt, Carter",SC State,7.0,W,Win%,0.5714285714285714
4563,2023-12-02,"#11 Whitt, Carter",@Princeton,8.0,L,Win%,0.5
4564,2023-12-04,"#11 Whitt, Carter",@Arkansas,9.0,L,Win%,0.4444444444444444
4565,2023-12-09,"#11 Whitt, Carter",Bob Jones,10.0,W,Win%,0.5
4566,2023-12-14,"#11 Whitt, Carter",@Tulane,11.0,L,Win%,0.45454545454545453
4567,2023-12-19,"#11 Whitt, Carter",Presbyterian,12.0,W,Win%,0.5
4568,2023-12-30,"#11 Whitt, Carter",Anderson,13.0,L,Win%,0.46153846153846156
4569,2024-01-03,"#11 Whitt, Carter",@UNCG,14.0,L,Win%,0.42857142857142855
4570,2024-01-06,"#11 Whitt, Carter",@Chattanooga,15.0,L,Win%,0.4
4571,2024-01-10,"#11 Whitt, Carter",Citadel,16.0,W,Win%,0.4375
4572,2024-01-13,"#11 Whitt, Carter",ETSU,17.0,W,Win%,0.47058823529411764
4573,2023-11-06,"#12 Molnar, Davis",NGU,1.0,W,Win%,1.0
4574,2023-11-10,"#12 Molnar, Davis",Belmont,2.0,W,Win%,1.0
4575,2023-11-16,"#12 Molnar, Davis",(N)Liberty,3.0,L,Win%,0.6666666666666666
4576,2023-11-17,"#12 Molnar, Davis",(N)Coastal,4.0,W,Win%,0.75
4577,2023-11-19,"#12 Molnar, Davis",(N)Wyoming,5.0,L,Win%,0.6
4578,2023-11-25,"#12 Molnar, Davis",@UAB,6.0,L,Win%,0.5
4579,2023-11-28,"#12 Molnar, Davis",SC State,7.0,W,Win%,0.5714285714285714
4580,2023-12-02,"#12 Molnar, Davis",@Princeton,8.0,L,Win%,0.5
4581,2023-12-04,"#12 Molnar, Davis",@Arkansas,9.0,L,Win%,0.4444444444444444
4582,2023-12-09,"#12 Molnar, Davis",,,,Win%,0.4444444444444444
4583,2023-12-14,"#12 Molnar, Davis",@Tulane,11.0,L,Win%,0.4
4584,2023-12-19,"#12 Molnar, Davis",Presbyterian,12.0,W,Win%,0.45454545454545453
4585,2023-12-30,"#12 Molnar, Davis",Anderson,13.0,L,Win%,0.4166666666666667
4586,2024-01-03,"#12 Molnar, Davis",@UNCG,14.0,L,Win%,0.38461538461538464
4587,2024-01-06,"#12 Molnar, Davis",@Chattanooga,15.0,L,Win%,0.35714285714285715
4588,2024-01-10,"#12 Molnar, Davis",Citadel,16.0,W,Win%,0.4
4589,2024-01-13,"#12 Molnar, Davis",,,,Win%,0.4
4590,2023-11-06,"#13 Hien, Garrett",NGU,1.0,W,Win%,1.0
4591,2023-11-10,"#13 Hien, Garrett",Belmont,2.0,W,Win%,1.0
4592,2023-11-16,"#13 Hien, Garrett",(N)Liberty,3.0,L,Win%,0.6666666666666666
4593,2023-11-17,"#13 Hien, Garrett",(N)Coastal,4.0,W,Win%,0.75
4594,2023-11-19,"#13 Hien, Garrett",(N)Wyoming,5.0,L,Win%,0.6
4595,2023-11-25,"#13 Hien, Garrett",@UAB,6.0,L,Win%,0.5
4596,2023-11-28,"#13 Hien, Garrett",SC State,7.0,W,Win%,0.5714285714285714
4597,2023-12-02,"#13 Hien, Garrett",@Princeton,8.0,L,Win%,0.5
4598,2023-12-04,"#13 Hien, Garrett",@Arkansas,9.0,L,Win%,0.4444444444444444
4599,2023-12-09,"#13 Hien, Garrett",Bob Jones,10.0,W,Win%,0.5
4600,2023-12-14,"#13 Hien, Garrett",@Tulane,11.0,L,Win%,0.45454545454545453
4601,2023-12-19,"#13 Hien, Garrett",Presbyterian,12.0,W,Win%,0.5
4602,2023-12-30,"#13 Hien, Garrett",Anderson,13.0,L,Win%,0.46153846153846156
4603,2024-01-03,"#13 Hien, Garrett",@UNCG,14.0,L,Win%,0.42857142857142855
4604,2024-01-06,"#13 Hien, Garrett",@Chattanooga,15.0,L,Win%,0.4
4605,2024-01-10,"#13 Hien, Garrett",Citadel,16.0,W,Win%,0.4375
4606,2024-01-13,"#13 Hien, Garrett",ETSU,17.0,W,Win%,0.47058823529411764
4607,2023-11-06,"#15 Hughey, Tyrese",NGU,1.0,W,Win%,1.0
4608,2023-11-10,"#15 Hughey, Tyrese",Belmont,2.0,W,Win%,1.0
4609,2023-11-16,"#15 Hughey, Tyrese",,,,Win%,1.0
4610,2023-11-17,"#15 Hughey, Tyrese",,,,Win%,1.0
4611,2023-11-19,"#15 Hughey, Tyrese",(N)Wyoming,5.0,L,Win%,0.6666666666666666
4612,2023-11-25,"#15 Hughey, Tyrese",@UAB,6.0,L,Win%,0.5
4613,2023-11-28,"#15 Hughey, Tyrese",SC State,7.0,W,Win%,0.6
4614,2023-12-02,"#15 Hughey, Tyrese",@Princeton,8.0,L,Win%,0.5
4615,2023-12-04,"#15 Hughey, Tyrese",@Arkansas,9.0,L,Win%,0.42857142857142855
4616,2023-12-09,"#15 Hughey, Tyrese",Bob Jones,10.0,W,Win%,0.5
4617,2023-12-14,"#15 Hughey, Tyrese",@Tulane,11.0,L,Win%,0.4444444444444444
4618,2023-12-19,"#15 Hughey, Tyrese",Presbyterian,12.0,W,Win%,0.5
4619,2023-12-30,"#15 Hughey, Tyrese",Anderson,13.0,L,Win%,0.45454545454545453
4620,2024-01-03,"#15 Hughey, Tyrese",@UNCG,14.0,L,Win%,0.4166666666666667
4621,2024-01-06,"#15 Hughey, Tyrese",@Chattanooga,15.0,L,Win%,0.38461538461538464
4622,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,Win%,0.42857142857142855
4623,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,Win%,0.4666666666666667
4624,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,Win%,1.0
4625,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,Win%,1.0
4626,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,Win%,0.6666666666666666
4627,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,Win%,0.75
4628,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,Win%,0.6
4629,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,Win%,0.5
4630,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,Win%,0.5714285714285714
4631,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,Win%,0.5
4632,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,Win%,0.4444444444444444
4633,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,Win%,0.5
4634,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,Win%,0.45454545454545453
4635,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,Win%,0.5
4636,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,Win%,0.46153846153846156
4637,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,Win%,0.42857142857142855
4638,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,Win%,0.4
4639,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,Win%,0.4375
4640,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,Win%,0.47058823529411764
4641,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,Win%,1.0
4642,2023-11-10,"#24 Williams, Alex",,,,Win%,1.0
4643,2023-11-16,"#24 Williams, Alex",,,,Win%,1.0
4644,2023-11-17,"#24 Williams, Alex",,,,Win%,1.0
4645,2023-11-19,"#24 Williams, Alex",,,,Win%,1.0
4646,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,Win%,0.5
4647,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,Win%,0.6666666666666666
4648,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,Win%,0.5
4649,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,Win%,0.4
4650,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,Win%,0.5
4651,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,Win%,0.42857142857142855
4652,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,Win%,0.5
4653,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,Win%,0.4444444444444444
4654,2024-01-03,"#24 Williams, Alex",,,,Win%,0.4444444444444444
4655,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,Win%,0.4
4656,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,Win%,0.45454545454545453
4657,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,Win%,0.5
4658,2023-11-06,Team,NGU,1.0,W,Win%,1.0
4659,2023-11-10,Team,Belmont,2.0,W,Win%,1.0
4660,2023-11-16,Team,(N)Liberty,3.0,L,Win%,0.6666666666666666
4661,2023-11-17,Team,(N)Coastal,4.0,W,Win%,0.75
4662,2023-11-19,Team,(N)Wyoming,5.0,L,Win%,0.6
4663,2023-11-25,Team,@UAB,6.0,L,Win%,0.6
4664,2023-11-28,Team,SC State,7.0,W,Win%,0.6666666666666666
4665,2023-12-02,Team,@Princeton,8.0,L,Win%,0.5714285714285714
4666,2023-12-04,Team,@Arkansas,9.0,L,Win%,0.5
4667,2023-12-09,Team,Bob Jones,10.0,W,Win%,0.5555555555555556
4668,2023-12-14,Team,@Tulane,11.0,L,Win%,0.5
4669,2023-12-19,Team,Presbyterian,12.0,W,Win%,0.5454545454545454
4670,2023-12-30,Team,Anderson,13.0,L,Win%,0.5
4671,2024-01-03,Team,@UNCG,14.0,L,Win%,0.46153846153846156
4672,2024-01-06,Team,@Chattanooga,15.0,L,Win%,0.42857142857142855
4673,2024-01-10,Team,Citadel,16.0,W,Win%,0.4666666666666667
4674,2024-01-13,Team,ETSU,17.0,W,Win%,0.5
4675,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,AAL,1559.1
4676,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,AAL,1483.5
4677,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,AAL,1398.6566666666668
4678,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,AAL,1359.1100000000001
4679,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,AAL,1321.848
4680,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,AAL,1316.6933333333334
4681,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,AAL,1314.857142857143
4682,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,AAL,1327.5
4683,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,AAL,1280.1333333333334
4684,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,AAL,1257.955
4685,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,AAL,1292.609090909091
4686,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,AAL,1293.5833333333333
4687,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,AAL,1308.2307692307693
4688,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,AAL,1304.03
4689,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,AAL,1278.2033333333334
4690,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,AAL,1275.3225
4691,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,AAL,1258.9717647058824
4692,2023-11-06,"#1 Pegues, JP",,,,AAL,
4693,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,AAL,1189.62
4694,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,AAL,1320.59
4695,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,AAL,1333.1933333333334
4696,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,AAL,1350.9375
4697,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,AAL,1340.404
4698,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,AAL,1339.6066666666666
4699,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,AAL,1337.3185714285714
4700,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,AAL,1340.885
4701,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,AAL,1300.3422222222223
4702,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,AAL,1344.425
4703,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,AAL,1340.07
4704,2023-12-30,"#1 Pegues, JP",,,,AAL,1340.07
4705,2024-01-03,"#1 Pegues, JP",,,,AAL,1340.07
4706,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,AAL,1345.5508333333335
4707,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,AAL,1326.2492307692305
4708,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,AAL,1308.7542857142857
4709,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,AAL,1266.35
4710,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,AAL,1113.49
4711,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,AAL,1200.74
4712,2023-11-17,"#4 VanderWal, Ben",,,,AAL,1200.74
4713,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,AAL,1087.6924999999999
4714,2023-11-25,"#4 VanderWal, Ben",,,,AAL,1087.6924999999999
4715,2023-11-28,"#4 VanderWal, Ben",,,,AAL,1087.6924999999999
4716,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,AAL,1052.572
4717,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,AAL,987.9416666666666
4718,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,AAL,971.6985714285713
4719,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,AAL,961.07625
4720,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,AAL,940.5244444444444
4721,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,AAL,952.872
4722,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,AAL,948.5118181818181
4723,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,AAL,952.6358333333333
4724,2024-01-10,"#4 VanderWal, Ben",Citadel,16.0,W,AAL,959.0307692307692
4725,2024-01-13,"#4 VanderWal, Ben",ETSU,17.0,W,AAL,974.9321428571428
4726,2023-11-06,"#5 Foster, Marcus",NGU,1.0,W,AAL,1100.91
4727,2023-11-10,"#5 Foster, Marcus",Belmont,2.0,W,AAL,1101.315
4728,2023-11-16,"#5 Foster, Marcus",(N)Liberty,3.0,L,AAL,1184.2466666666667
4729,2023-11-17,"#5 Foster, Marcus",(N)Coastal,4.0,W,AAL,1228.1
4730,2023-11-19,"#5 Foster, Marcus",(N)Wyoming,5.0,L,AAL,1227.834
4731,2023-11-25,"#5 Foster, Marcus",@UAB,6.0,L,AAL,1251.2233333333334
4732,2023-11-28,"#5 Foster, Marcus",SC State,7.0,W,AAL,1237.4442857142858
4733,2023-12-02,"#5 Foster, Marcus",@Princeton,8.0,L,AAL,1181.15625
4734,2023-12-04,"#5 Foster, Marcus",,,,AAL,1181.15625
4735,2023-12-09,"#5 Foster, Marcus",,,,AAL,1181.15625
4736,2023-12-14,"#5 Foster, Marcus",,,,AAL,1181.15625
4737,2023-12-19,"#5 Foster, Marcus",,,,AAL,1181.15625
4738,2023-12-30,"#5 Foster, Marcus",,,,AAL,1181.15625
4739,2024-01-03,"#5 Foster, Marcus",,,,AAL,1181.15625
4740,2024-01-06,"#5 Foster, Marcus",,,,AAL,1181.15625
4741,2024-01-10,"#5 Foster, Marcus",,,,AAL,1181.15625
4742,2024-01-13,"#5 Foster, Marcus",,,,AAL,1181.15625
4743,2023-11-06,"#11 Whitt, Carter",NGU,1.0,W,AAL,1155.65
4744,2023-11-10,"#11 Whitt, Carter",Belmont,2.0,W,AAL,1040.15
4745,2023-11-16,"#11 Whitt, Carter",(N)Liberty,3.0,L,AAL,966.5166666666668
4746,2023-11-17,"#11 Whitt, Carter",(N)Coastal,4.0,W,AAL,1006.835
4747,2023-11-19,"#11 Whitt, Carter",(N)Wyoming,5.0,L,AAL,1040.642
4748,2023-11-25,"#11 Whitt, Carter",@UAB,6.0,L,AAL,1039.3983333333333
4749,2023-11-28,"#11 Whitt, Carter",SC State,7.0,W,AAL,1037.1100000000001
4750,2023-12-02,"#11 Whitt, Carter",@Princeton,8.0,L,AAL,1007.52
4751,2023-12-04,"#11 Whitt, Carter",@Arkansas,9.0,L,AAL,1032.4122222222222
4752,2023-12-09,"#11 Whitt, Carter",Bob Jones,10.0,W,AAL,1028.413
4753,2023-12-14,"#11 Whitt, Carter",@Tulane,11.0,L,AAL,1056.2372727272727
4754,2023-12-19,"#11 Whitt, Carter",Presbyterian,12.0,W,AAL,1067.8116666666667
4755,2023-12-30,"#11 Whitt, Carter",Anderson,13.0,L,AAL,1097.2107692307693
